group,names,scores,logfoldchanges,pvals,pvals_adj
6,YPEL5,4.9020414,0.83967674,1.2373271358872072e-06,3.722645102539993e-05
6,SRSF7,4.9016275,0.7692562,1.2410529440823232e-06,3.728753743060455e-05
6,DUSP4,4.8900776,1.0282692,1.3131767273576969e-06,3.9133734098614944e-05
6,TIAM1,4.8678837,1.3179201,1.5052274248753187e-06,4.431655522795567e-05
6,TRBC1,4.859887,1.3239479,1.537855930971061e-06,4.509608731979539e-05
6,PAIP2,4.8521905,0.89506334,1.58534682986259e-06,4.630349645307827e-05
6,FAM117A,4.8512754,1.3126104,1.6217403010845562e-06,4.7178484711313026e-05
6,EMB,4.8414426,1.1733236,1.680427986902966e-06,4.8628490415732806e-05
6,LBH,4.8275094,1.2031851,1.8025387978654774e-06,5.161879659043678e-05
6,PPP1R2,4.821436,0.8875769,1.8349060571829371e-06,5.247735879795102e-05
6,ZC3H12D,4.80169,1.5058094,2.076060383049583e-06,5.868739846325127e-05
6,NOP58,4.7780156,0.89457387,2.2596430340709106e-06,6.34691305853404e-05
6,IFITM2,4.765734,0.9249087,2.390872561200029e-06,6.689880437464661e-05
6,NPDC1,4.749703,2.0518656,2.765322650763288e-06,7.659665120684758e-05
6,SLC2A3,4.72782,0.7967711,2.858961633934694e-06,7.909074618254809e-05
6,GPRIN3,4.7234817,1.1092308,2.9451676077844907e-06,8.106767358949225e-05
6,CDC14A,4.7181234,1.2323353,3.037353977431595e-06,8.329242646590159e-05
6,CXCL13,4.7058687,2.0303733,3.4428145594484623e-06,9.347879087154325e-05
6,IL12RB2,4.702209,2.0948396,3.4566399085981946e-06,9.373844822416781e-05
6,ISG20,4.6898646,0.83619386,3.4201139841592176e-06,9.297721489939885e-05
6,CHST7,4.6670876,1.7465947,4.042935196114646e-06,0.0001077773015371508
6,PRKCH,4.6625443,0.95992935,3.888376798477549e-06,0.00010400659853911558
6,H2AZ2,4.6615705,0.8219119,3.922296244134022e-06,0.00010468818118597032
6,RGCC,4.6502886,0.88942343,4.1175179026678295e-06,0.00010936783965383282
6,RHOG,4.643549,0.8087056,4.268918041703092e-06,0.00011297992116868363
6,H2AZ1,4.643227,0.784882,4.258020287745845e-06,0.0001128272773354149
