group,names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference
12,MLPH,18.74775,5.316363,2.0195670294931823e-78,8.541603399931454e-76,0.43209876543209874,0.02569686411149826
12,COBL,18.728987,6.3569884,2.8733778747785592e-78,1.1923433886793368e-75,0.3333333333333333,0.013066202090592335
12,RHOBTB3,18.60508,5.4029064,2.9225946718938437e-77,1.1903078633140982e-74,0.5679012345679012,0.05313588850174216
12,CMA1,18.506363,10.017541,1.8347949204369932e-76,7.336844488212871e-74,0.16049382716049382,0.00043554006968641115
12,ZNF521,18.29175,5.862115,9.627359106275312e-75,3.7809733718627313e-72,0.2962962962962963,0.010017421602787456
12,ENSG00000249335,18.239311,7.7876916,2.5161120794046647e-74,9.708219817955578e-72,0.18518518518518517,0.0017421602787456446
12,ENSG00000248636,17.898575,6.6147585,1.2097667430864896e-71,4.5873103415002013e-69,0.2222222222222222,0.004355400696864111
12,ENSG00000289368,17.695143,27.653347,4.5706804996703194e-70,1.6500321078754645e-67,0.13580246913580246,0.0
12,TPSG1,17.695143,27.230438,4.5706804996703194e-70,1.6500321078754645e-67,0.13580246913580246,0.0
12,AFF2,17.69507,5.9261227,4.576545199854651e-70,1.6500321078754645e-67,0.24691358024691357,0.006533101045296167
12,TIMP3,17.473331,4.3121886,2.2874134978934563e-68,8.11404597728561e-66,0.41975308641975306,0.027439024390243903
12,PAQR5,17.332312,6.185332,2.6832244946051163e-67,9.367008938071481e-65,0.2839506172839506,0.01088850174216028
12,LRRC4B,17.034801,8.77548,4.532706055541443e-65,1.5576219418675462e-62,0.14814814814814814,0.0008710801393728223
12,AMHR2,16.868103,27.037006,7.723704482837783e-64,2.6133451183238672e-61,0.12345679012345678,0.0
12,FCER1A,16.819515,5.1954217,1.7558689586591453e-63,5.851034243604634e-61,0.2716049382716049,0.010452961672473868
12,LINC00511,16.782232,4.2431965,3.2922085493181077e-63,1.0806797406739275e-60,0.5802469135802469,0.06576655052264808
12,DIP2C,16.453049,5.040767,7.975199084616877e-61,2.5793904921761615e-58,0.43209876543209874,0.036585365853658534
12,ARHGAP6,16.382145,4.895516,2.5653511460469605e-60,8.176777935508812e-58,0.38271604938271603,0.027439024390243903
12,ACSL4,16.152416,4.7278967,1.0919780985315167e-58,3.4308391887148062e-56,0.8518518518518519,0.22125435540069685
12,GATA2-AS1,16.060179,6.104773,4.851561614522146e-58,1.5028224589885289e-55,0.18518518518518517,0.0039198606271777
12,RHEX,16.028133,4.90177,8.128849718501717e-58,2.4830248869306705e-55,0.32098765432098764,0.018728222996515678
12,FBLN2,15.890482,5.285028,7.375865113313716e-57,2.2221561840699803e-54,0.20987654320987653,0.006097560975609756
12,ELOVL7,15.679503,4.887752,2.088809555620512e-55,6.207998453616476e-53,0.37037037037037035,0.028745644599303136
12,UTS2,15.67676,6.7786818,2.1809930077518997e-55,6.39554389593167e-53,0.1728395061728395,0.003484320557491289
12,DLC1,15.664769,4.1121836,2.633825978453956e-55,7.621807203176033e-53,0.41975308641975306,0.036585365853658534
12,SLC45A3,15.6484785,5.79498,3.40258764343093e-55,9.7185857197372e-53,0.20987654320987653,0.006533101045296167
