group,names,scores,logfoldchanges,pvals,pvals_adj
0,HNRNPUL1,5.6666594,0.9649515,1.4560821221568456e-08,4.546566954537115e-07
0,MVB12B,5.6561375,2.5401142,1.548172855750071e-08,4.795628960072015e-07
0,NCL,5.6550655,0.5463299,1.5578671916314142e-08,4.81887104719405e-07
0,RPL12,5.636126,0.40396667,1.7391792597749276e-08,5.357110568659661e-07
0,RPL41,5.622944,0.43717477,1.8773020053809153e-08,5.734375417269787e-07
0,RASGRP1,5.6117077,1.4273165,2.0033990478892506e-08,6.094157020778464e-07
0,ZFP36,5.5906634,0.55349135,2.262033591442206e-08,6.833640766014894e-07
0,IFITM1,5.588321,0.8279028,2.292754715150843e-08,6.916948484267832e-07
0,PSME1,5.5487347,0.4985931,2.8774412838140444e-08,8.586643983028804e-07
0,CTLA4,5.492949,1.5790907,3.9527708989230404e-08,1.1514343096690651e-06
0,RPL10,5.4869533,0.47197837,4.0892484243170204e-08,1.188042808401641e-06
0,STAT5B,5.476511,1.0220218,4.337939282910993e-08,1.2553197190665983e-06
0,ODC1,5.453442,0.9133963,4.9404014162003205e-08,1.4147688586783028e-06
0,SF3B5,5.446613,0.7573615,5.133802999963293e-08,1.464432287654899e-06
0,MYL12B,5.4288645,0.4286894,5.671368583818941e-08,1.6011605810517326e-06
0,RALGAPA1,5.4253707,1.0508754,5.783443466591898e-08,1.630708617445585e-06
0,H1-10,5.4077015,0.8408831,6.38386362570416e-08,1.7931074421470188e-06
0,JUN,5.381695,0.5567165,7.378782544850273e-08,2.036155138129135e-06
0,RPL35A,5.3719273,0.4648901,7.78995507409913e-08,2.1469233326398767e-06
0,RPL7A,5.3697433,0.4200174,7.884873819051338e-08,2.170363327939876e-06
0,GLCCI1,5.366289,1.4356936,8.037309273426405e-08,2.201301903492739e-06
0,RHOH,5.3569584,0.7433216,8.463463094902315e-08,2.312260172002318e-06
0,PAXX,5.3372645,1.0974722,9.435933908629246e-08,2.554812875113076e-06
0,ITGAL,5.3274174,1.5841832,9.961895187743892e-08,2.6783858296338803e-06
0,RABAC1,5.325035,0.8782204,1.0093345058652942e-07,2.710414381867572e-06
0,PITPNC1,5.319794,0.9690499,1.0388471090001575e-07,2.7794847284964065e-06
0,YWHAZ,5.3024035,0.35164228,1.1428803429830129e-07,3.0430226856205087e-06
0,N4BP1,5.275364,1.3210564,1.3249287005473675e-07,3.4704497810573093e-06
0,TBCC,5.259879,1.6019273,1.441503098090765e-07,3.760732815695159e-06
0,MSN,5.24626,0.6524061,1.5521783399453636e-07,4.020854915243625e-06
0,IRF1,5.2437983,0.6729701,1.5730420089507073e-07,4.070107400335636e-06
0,TNIP3,5.2168384,2.1485083,1.8200295339517338e-07,4.659826488963968e-06
0,AGO2,5.1848755,1.1093215,2.1615909816568286e-07,5.4706410195142265e-06
0,MAPRE2,5.165936,0.8905514,2.3923842171938117e-07,5.9587436114092306e-06
0,LINC02195,5.1621246,3.111095,2.441628466281368e-07,6.0676536563758336e-06
0,LBH,5.157161,1.2420378,2.50721799868915e-07,6.195645555637132e-06
0,RPS25,5.1566052,0.40909246,2.514669146274298e-07,6.207084010551138e-06
0,PDE4D,5.1502924,0.84249586,2.600808166187994e-07,6.3981626397061024e-06
0,MT2A,5.1473937,0.6792323,2.641304418986376e-07,6.4832821525410015e-06
0,GRAP2,5.1246824,1.795247,2.980397336313793e-07,7.234865189574972e-06
0,RNF166,5.1179724,1.6818775,3.088381320559124e-07,7.480481319719913e-06
0,RPL5,5.1156297,0.46517432,3.126961977157754e-07,7.56559678367772e-06
0,RPS14,5.084977,0.3879645,3.67670446026722e-07,8.798885875370726e-06
0,RPS10,5.0596848,0.40562344,4.1995005242723725e-07,9.963281017294745e-06
0,IRF4,5.0420556,1.2619505,4.605572438437711e-07,1.0810069865374662e-05
0,RPS15,5.015731,0.37882993,5.283218700306245e-07,1.2282645758544951e-05
0,ACTG1,5.0058446,0.37396163,5.561765910580093e-07,1.2902944902045145e-05
0,NR4A3,5.00505,1.0776849,5.584743389208183e-07,1.2928974879879533e-05
0,GATA3,4.999055,1.5372624,5.761201620026234e-07,1.3281562602645385e-05
0,EMD,4.9965534,0.7046573,5.836401631699814e-07,1.3412746194981611e-05
0,IL7R,4.994449,1.0059551,5.900397182844033e-07,1.3545661298777538e-05
0,SFPQ,4.9869447,0.6579735,6.134160442085283e-07,1.4009199439541187e-05
0,KLRD1,4.9855947,1.9494494,6.177149810104814e-07,1.4092744374858419e-05
0,CD53,4.975192,0.6267925,6.518301185207872e-07,1.4794323835529076e-05
0,C9orf78,4.896377,1.115428,9.761972110994563e-07,2.1555728176416008e-05
0,TOX,4.883552,1.1525522,1.0419157460862615e-06,2.2937790794469618e-05
